id	ten	tac_gia	license	so_tam	dinh_dang	tag
dz_TvM39dC7	Grass Patch	Emma Bittman	CREATIVE_COMMONS_BY 3.0	8540	GLTF2,GLTF1,USDZ,BLOCKS,GLB	curated,nature
68RL4kBMj0f	human skeleton	trupti satpute	CREATIVE_COMMONS_BY 3.0	99866	GLTF2,USDZ,GLB,GLTF1	
99h-9D02gzg	Human skull	Fərid Zeynalov	CREATIVE_COMMONS_BY 3.0	56098	GLTF1,USDZ,GLTF2,GLB	science
f05mcN9dRl7	the human brain	Christopher Holt	CREATIVE_COMMONS_BY 3.0	36610	GLTF2,USDZ,GLTF1,GLB	culture
9xUJONV9nHh	BRAIN HUMAN	johan castaño	CREATIVE_COMMONS_BY 3.0	385004	GLTF2,USDZ,GLB,GLTF1	science
dsjLNB63X-i	Brain Human 2	Munish Dhiman	CREATIVE_COMMONS_BY 3.0	308321	USDZ,GLTF2,GLTF1,GLB	objects
aUNsf0Ooiwq	Human Body	Lori Hicks	CREATIVE_COMMONS_BY 3.0	501564	GLB,USDZ,GLTF2,GLTF1	
f7pRElqglFl	Human Brain	Lori Hicks	CREATIVE_COMMONS_BY 3.0	19488	GLTF2,GLTF1,USDZ,GLB	
7M94YJbjE1V	Human Skull	nathan stevens	CREATIVE_COMMONS_BY 3.0	28676	GLTF1,USDZ,GLTF2,GLB	science
70p7fJ3cxRy	👨‍🦲Human Male Face (OBJ)	HeadVRoom Virtual Reality Solutions	CREATIVE_COMMONS_BY 3.0	12100	GLTF1,GLTF2,USDZ,GLB	people
auPyO1sWihT	movie painted	Jean Paul Nelson	CREATIVE_COMMONS_BY 3.0	812	GLTF1,GLTF2,USDZ,BLOCKS,OBJ,FBX,GLB	curated
2_iwc4MnbrW	hotdog	Anonymous	CREATIVE_COMMONS_BY 3.0	722	GLTF2,GLB,USDZ,GLTF1	
9IWGn64Fnqo	Pepperoni pizza	Google	CREATIVE_COMMONS_BY 3.0	2192	GLTF2,GLTF1,USDZ,GLB	cheese,curated,food,italian
2Rb9zxgkDEM	Fish Tank 🎏	Chris Ross	CREATIVE_COMMONS_BY 3.0	9036	GLTF2,BLOCKS,USDZ,GLB,GLTF1	animals,curated
dC70BOz1Ju-	Kitchen v2	sirkitree	CREATIVE_COMMONS_BY 3.0	3956	GLTF2,OBJ,GLTF1,BLOCKS,FBX,USDZ,GLB	curated,scenes,sparkle
atB26Z6BPd0	Blocks Lab Equipment	Don Carson	CREATIVE_COMMONS_BY 3.0	4714	GLTF2,OBJ,GLTF1,FBX,USDZ,BLOCKS,GLB	blocks,curated,objects
8NsrLwbXhfl	Jason's Isometric Room	Jason Toff	CREATIVE_COMMONS_BY 3.0	24957	GLTF2,USDZ,BLOCKS,GLB,GLTF1	curated,isometric,scenes
fEJKTKNRAsN	Cathedral	Bruno Oliveira	CREATIVE_COMMONS_BY 3.0	9030	GLTF2,USDZ,GLTF1,GLB	architecture,curated
8kSHCCK66fa	Lego Moon Buggy	Ben Mitchell	CREATIVE_COMMONS_BY 3.0	24020	GLTF2,USDZ,GLB,GLTF1	curated,objects
9RnzNvZgtDv	"the long tomorrow"	musashibe	CREATIVE_COMMONS_BY 3.0	116732	GLTF2,GLTF1,USDZ,BLOCKS,GLB	curated,scenes
4vpo00rGMNK	Lobster tail	Google	CREATIVE_COMMONS_BY 3.0	918	GLTF2,GLTF1,USDZ,GLB	butter,curated,food,lemon
6wcCR2n0tYS	Mansion 01	lovedoll	CREATIVE_COMMONS_BY 3.0	465166	USDZ,GLTF2,GLB,GLTF1	architecture,curated
1fYcQHpldSY	human brain	Aarti Dhiman	CREATIVE_COMMONS_BY 3.0	743676	GLTF2,USDZ,GLB,GLTF1	objects
9aFooxT48xm	human body	nathan stevens	CREATIVE_COMMONS_BY 3.0	493120	GLTF2,USDZ,GLB,GLTF1	animals
dulZUSpI30q	Human Anatomy	Munish Dhiman	CREATIVE_COMMONS_BY 3.0	155099	GLTF1,USDZ,GLTF2,GLB	objects
4aUsQArfj8E	Eiffel Tower	Library CyprusCollege	CREATIVE_COMMONS_BY 3.0	2893	GLTF2,GLB,USDZ,GLTF1	travel
cPeRoB-RS0Q	Eiffel Tower	Jaideep Prasad	CREATIVE_COMMONS_BY 3.0	453397	USDZ,GLB,GLTF2,GLTF1	travel
9DztxIxvh-4	Stencil - Anime Eyes 02	lovedoll	CREATIVE_COMMONS_BY 3.0	3013	USDZ,GLTF2,GLB,GLTF1	art
3YqC0ZRWMAm	Paper pose 3	Terrim Broughton	CREATIVE_COMMONS_BY 3.0	96361	GLTF2,GLB,GLTF1	people
6yZCMx1LWsd	Peaceful Being	Miguelangelo Rosario	CREATIVE_COMMONS_BY 3.0	83148	USDZ,GLB,GLTF1,GLTF2	
9bfnt8RYbJc	Skeleton Boss	Mick Z	CREATIVE_COMMONS_BY 3.0	34194	GLTF1,GLTF2,USDZ,GLB	people
1rNol9nYNCN	811 Face	VR XRTIST	CREATIVE_COMMONS_BY 3.0	27484	GLB,USDZ,GLTF2,GLTF1	people
70YoSER8ovy	welto90s #FV2	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	30327	GLTF2,USDZ,GLB,GLTF1	objects
9Bfr2LdIEFh	sphere	Y Tanaka	CREATIVE_COMMONS_BY 3.0	480	GLTF1,USDZ,GLB,GLTF2	objects
ePPVXpLYwzj	banner	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	12710	GLTF2,USDZ,GLB,GLTF1	curated,tech
16iWr10UGML	garfield	Gail Brisson	CREATIVE_COMMONS_BY 3.0	16504	GLTF2,USDZ,FBX,BLOCKS,GLB,OBJ,GLTF1	
a5b2ei1KrL8	test2	권동현	CREATIVE_COMMONS_BY 3.0	612	GLTF2,OBJ,GLTF1,FBX,BLOCKS,USDZ,GLB	
4UY41oMlVVC	Time Machine	Andy Clements	CREATIVE_COMMONS_BY 3.0	81586	USDZ,GLTF2,GLB,GLTF1	
8rpufORuDde	First model	Firas Aldowaila	CREATIVE_COMMONS_BY 3.0	372	GLTF2,GLTF1,USDZ,BLOCKS,OBJ,FBX,GLB	art
9BF_0Tf_WrV	AUTOMATA	Matthew Rosquist	CREATIVE_COMMONS_BY 3.0	2864	USDZ,GLB,GLTF1,GLTF2	
3yS1DT6ZXMq	MARK	Derky Sprawl	CREATIVE_COMMONS_BY 3.0	960	GLTF2,USDZ,GLB,GLTF1	
atiLVWt8anU	poke poly test2	micah O	CREATIVE_COMMONS_BY 3.0	109004	GLTF1,GLTF2,USDZ,GLB	
16Q32YfdP4b	sign 3	Kayla Wise	CREATIVE_COMMONS_BY 3.0	336	GLTF2,FBX,USDZ,BLOCKS,GLB,OBJ,GLTF1	
61z-6kKLudi	Seemann in Farbe	Felix Felix	CREATIVE_COMMONS_BY 3.0	159956	GLTF1,USDZ,GLTF2,GLB	
9bhJ-niAU8S	1213	應日系碩專―冠婷	CREATIVE_COMMONS_BY 3.0	8099	GLTF1,FBX,USDZ,GLB,GLTF2	
aQVVdKOUYPM	Why even try?	Lucas	CREATIVE_COMMONS_BY 3.0	95850	GLTF2,GLTF1,OBJ,USDZ,BLOCKS,FBX,GLB	art
a7A11w7j2Ss	Cad 19 beau	Anonymous	CREATIVE_COMMONS_BY 3.0	166884	GLTF1,GLB,GLTF2,USDZ	nature
9BHjo4MAuts	Sépulture 134	Service d'Archéologie Nice / Côte d'Azur Sanca	CREATIVE_COMMONS_BY 3.0	115563	GLTF1,USDZ,GLTF2,GLB	culture
5CKqL6KlD-L	ash chibi wanderling	nate insolitum	CREATIVE_COMMONS_BY 3.0	1740	GLTF2,USDZ,GLB,GLTF1	
fNYiRSoOLRE	Test Ice Cream	Adam Rubinstein	CREATIVE_COMMONS_BY 3.0	1440	GLTF2,GLTF1,FBX,USDZ,BLOCKS,GLB,OBJ	food
a3S_cQB9pLB	bbb	michos	CREATIVE_COMMONS_BY 3.0	2448	GLTF2,FBX,OBJ,GLTF1,BLOCKS,USDZ,GLB	
9BHqj-okApP	test	Bale Bastien Lepecheur	CREATIVE_COMMONS_BY 3.0	1920	GLTF1,GLB,USDZ,GLTF2	
8RroAUmLssu	three	caravarn caravarn	CREATIVE_COMMONS_BY 3.0	8	GLTF1,GLTF2,GLB	
cd4H2VrH4Lt	T	statrick	CREATIVE_COMMONS_BY 3.0	160	GLTF2,FBX,USDZ,BLOCKS,GLB,OBJ,GLTF1	
4gJaCkpsgo-	Xmas tree	Joe Hubbard	CREATIVE_COMMONS_BY 3.0	19526	GLTF2,USDZ,BLOCKS,OBJ,FBX,GLB,GLTF1	nature
aE1yVK5RE1P	acer t3	A.J. Mcgladdery	CREATIVE_COMMONS_BY 3.0	64376	FBX,USDZ,GLTF2,GLB,GLTF1	
bm-EgFsRkUY	The Mountain	Lukas Johnson	CREATIVE_COMMONS_BY 3.0	32146	GLTF2,FBX,USDZ,BLOCKS,OBJ,GLB,GLTF1	nature
24bB5ezcrAa	Elf Wood	Doug Barnum	CREATIVE_COMMONS_BY 3.0	545936	FBX,USDZ,GLTF2,GLTF1,GLB	objects
dnsOj0Bqci1	Ferris Wheel	Benjamin Weinberg	CREATIVE_COMMONS_BY 3.0	6344	GLTF2,GLTF1,FBX,BLOCKS,USDZ,OBJ,GLB	architecture,curated
9bi8OtLeBMZ	AR test	Wong Chun Hoi	CREATIVE_COMMONS_BY 3.0	60000	GLTF2,GLTF1,GLB	
6kIrki_tdIp	small fish mouth open	Shane Yach	CREATIVE_COMMONS_BY 3.0	2203	GLTF2,GLTF1,FBX,USDZ,BLOCKS,OBJ,GLB	
3Ytb_9actgS	CFHS stage test	Blake Bradbeer	CREATIVE_COMMONS_BY 3.0	7020	GLTF2,USDZ,GLB,GLTF1	
8RTcKASGIWt	test	Geemaps - ג'ימפס צילום ב-מעלות 360 וסריקות תלת מימד	CREATIVE_COMMONS_BY 3.0	339593	GLTF2,GLTF1,USDZ,GLB	
2BHBwymxQEG	Decoration	Miguelangelo Rosario	CREATIVE_COMMONS_BY 3.0	48026	GLTF1,USDZ,GLTF2,GLB	
er9ZCRx5LAq	ugvm	Toby Newman	CREATIVE_COMMONS_BY 3.0	312	GLTF2,GLTF1,BLOCKS,USDZ,GLB	
4QtX8dtnZxc	drawing in three d	Stéphane Trois Carres	CREATIVE_COMMONS_BY 3.0	568	GLTF1,USDZ,GLTF2,GLB	
6kjLNiJAZN1	salsa V1	Levi Scoville	CREATIVE_COMMONS_BY 3.0	228	GLTF2,OBJ,FBX,USDZ,BLOCKS,GLB,GLTF1	food
7zvKw72Cie9	bus stop 5	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	376	GLTF1,GLTF2,USDZ,GLB	scenes
0NOepdWt9oV	SciFi Booth 04	lovedoll	CREATIVE_COMMONS_BY 3.0	1772	GLTF1,USDZ,GLTF2,GLB	objects
6251uSmqWXh	Dragon	Eragon Ritter	CREATIVE_COMMONS_BY 3.0	163820	GLTF1,USDZ,GLTF2,GLB	animals
3ytJo6oSjkx	Starting Catch	Alex Gutowski	CREATIVE_COMMONS_BY 3.0	320	GLB,GLTF1,GLTF2,USDZ	
9bjXrvsFEts	color	Dhiren Pathak	CREATIVE_COMMONS_BY 3.0	192	GLTF1,GLTF2,USDZ,GLB	
2KTgnscW13n	ollow	Ryan C	CREATIVE_COMMONS_BY 3.0	96	GLTF1,USDZ,GLTF2,GLB	lv11,objects
focJ8WwetLN	jaymi	miss GMD	CREATIVE_COMMONS_BY 3.0	1634	GLTF2,GLTF1,USDZ,BLOCKS,FBX,GLB,OBJ	
3YUhGQU-ScU	HearthDramon	Exodus Dragons Games (exodusdragonsgames)	CREATIVE_COMMONS_BY 3.0	11758	GLTF2,USDZ,GLB,GLTF1	people
ardE8EiGj6E	spider head	Filipoly	CREATIVE_COMMONS_BY 3.0	3748	GLTF2,GLTF1,GLB,OBJ,BLOCKS,FBX,USDZ	
eWQEQnXY-yU	ICPOP Accommodation	David Hutchinson	CREATIVE_COMMONS_BY 3.0	139446	GLTF1,GLB,GLTF2,USDZ	
9egtU69dQOJ	clockfull	Ryan C	CREATIVE_COMMONS_BY 3.0	11812	GLTF1,GLTF2,USDZ,GLB	lv9,objects
9bK7-hEuQ_h	prova	ar3d - Lorenzo Ramacciato	CREATIVE_COMMONS_BY 3.0	27615	GLTF1,USDZ,GLB,GLTF2	
3yUwYZDWPxF	JL dumdum	Jacob Love	CREATIVE_COMMONS_BY 3.0	306	GLTF2,USDZ,GLB,GLTF1	
6kOodqbSVea	Dice Box	Julien De Lucca	CREATIVE_COMMONS_BY 3.0	60	GLTF2,OBJ,GLTF1,BLOCKS,FBX,GLB,USDZ	objects
fasv6didEpo	Z1	Adam Novota	CREATIVE_COMMONS_BY 3.0	139026	GLTF2,USDZ,GLTF1,GLB	
eWqJTjBtRo0	Webber from Don't Starve	Elliott Sewell	CREATIVE_COMMONS_BY 3.0	5054	GLTF2,OBJ,GLTF1,FBX,BLOCKS,USDZ,GLB	people
3YUzkc6qS9n	StatueLady3D_SMALL	Wayne Kaden	CREATIVE_COMMONS_BY 3.0	41863	GLTF1,GLTF2,USDZ,GLB	art
eWrmrAtZzcb	7765490	momo iStaging	CREATIVE_COMMONS_BY 3.0	51606	GLTF1,GLTF2,FBX,USDZ,GLB	
8rxTgPo0-dR	Brand Development	Eytan Messiah	CREATIVE_COMMONS_BY 3.0	285584	USDZ,GLB,GLTF2,GLTF1	
3yV03WR-4Ag	GEO Brake Render	Thecursor Jaydip	CREATIVE_COMMONS_BY 3.0	15843	FBX,GLB,GLTF2,USDZ,GLTF1	objects
18TW1YcFpXs	shuttle	Zebra Weg	CREATIVE_COMMONS_BY 3.0	208	GLTF2,GLTF1,OBJ,FBX,USDZ,BLOCKS,GLB	science
4OUZ1rqsEdr	rectangle	Flashy Sprinkles	CREATIVE_COMMONS_BY 3.0	48	GLTF2,GLTF1,OBJ,USDZ,FBX,BLOCKS,GLB	
18VzF_0J9UG	wavez	Eva Hoerth	CREATIVE_COMMONS_BY 3.0	1120	GLTF2,BLOCKS,FBX,OBJ,GLB,USDZ,GLTF1	
bmDoSNFvrMg	fire	Jessy Escobedo	CREATIVE_COMMONS_BY 3.0	863	GLTF2,BLOCKS,OBJ,USDZ,FBX,GLB,GLTF1	
3yvN2Ma65fx	sala obj	Ixtli DGTIC	CREATIVE_COMMONS_BY 3.0	55125	GLTF2,USDZ,GLB,GLTF1	
62ABsHTxGnv	Rocket	Erick Nava	CREATIVE_COMMONS_BY 3.0	1252	GLTF2,GLTF1,USDZ,FBX,GLB,BLOCKS,OBJ	
eWSgSZLKI2v	12MAY22	Oculus Rift	CREATIVE_COMMONS_BY 3.0	96	GLTF2,GLTF1,GLB,FBX,USDZ,BLOCKS,OBJ	
62ag5itN2Ew	urp2	EVELYN ELIZABETH HUAMAN ROJAS	CREATIVE_COMMONS_BY 3.0	32618	FBX,GLTF1,GLTF2,USDZ,GLB	
3yW0aHyIO36	LCJH 8224 骷髏	官珉安	CREATIVE_COMMONS_BY 3.0	11582	GLTF2,USDZ,GLB,GLTF1	
3Yw4IEZR1bU	FS	Garima Bisht	CREATIVE_COMMONS_BY 3.0	64527	GLB,GLTF2,GLTF1	
9BNK8PXcbJF	PC	Tania Gomes da Costa	CREATIVE_COMMONS_BY 3.0	2592	GLTF1,USDZ,GLB,GLTF2	
6KR8hbO9mGM	another book thief	Adam Kellar	CREATIVE_COMMONS_BY 3.0	20022	GLTF2,OBJ,BLOCKS,FBX,GLB,USDZ,GLTF1	
0i5RiGal6PK	Test X Fight	Alexander Johnson	CREATIVE_COMMONS_BY 3.0	2242	FBX,GLTF2,USDZ,OBJ,BLOCKS,GLTF1,GLB	
eWtA4PW8Qvf	7144991	momo iStaging	CREATIVE_COMMONS_BY 3.0	5664	USDZ,FBX,GLB,GLTF2,GLTF1	
di9mu8-JzLa	Gear 3	Miguelangelo Rosario	CREATIVE_COMMONS_BY 3.0	54304	GLTF2,GLTF1,USDZ,GLB	
dQghy7mPSDC	Cake	Dominik Schaumburg	CREATIVE_COMMONS_BY 3.0	5914	GLTF2,BLOCKS,OBJ,FBX,GLB,USDZ,GLTF1	
8wxPsRDy048	Meditation Miniyurt	Wyatt Roy	CREATIVE_COMMONS_BY 3.0	7697	GLTF2,GLTF1,OBJ,FBX,GLB,BLOCKS,USDZ	art
fzRlpl-i3B-	Door jamb from Tomb of Khnumho	Digital Heritage Australia	CREATIVE_COMMONS_BY 3.0	87926	GLTF2,GLB,GLTF1,USDZ	history
9bOXyPeVFT7	Dragon fly	Sebastian	CREATIVE_COMMONS_BY 3.0	112608	GLTF2,USDZ,GLB,GLTF1	animals
3YwHu2AYPHK	cute Doughnut	Rebecca C	CREATIVE_COMMONS_BY 3.0	12500	GLTF2,USDZ,GLB,BLOCKS,OBJ,FBX,GLTF1	food
1csjWE8e1c_	Jack'O	Awkweird	CREATIVE_COMMONS_BY 3.0	75886	USDZ,GLB,GLTF2,GLTF1	
8RzUtyv25Zq	mg face	MICHAEL GREEN 360	CREATIVE_COMMONS_BY 3.0	119999	GLTF2,FBX,USDZ,GLB,GLTF1	
62d893FNm2_	Chaplamp	Eric Chier	CREATIVE_COMMONS_BY 3.0	878	GLTF2,GLB,GLTF1	
a9t0O6iwqf3	doom fist	Nullpaladin	CREATIVE_COMMONS_BY 3.0	5120	GLTF2,FBX,USDZ,OBJ,BLOCKS,GLB,GLTF1	art
9BPMyAubpUm	Luxury Water	badpedestrian	CREATIVE_COMMONS_BY 3.0	52352	GLTF1,GLB,USDZ,GLTF2	art
co2wbUmTHAI	Race Car	Michael Pretz	CREATIVE_COMMONS_BY 3.0	46054	GLTF2,FBX,BLOCKS,USDZ,OBJ,GLTF1,GLB	
5n8eFn7AO19	10410509	chun WU	CREATIVE_COMMONS_BY 3.0	197956	GLTF1,USDZ,GLTF2,GLB	
cgy-282ZgM_	Demo1	Emilio Melgarejo	CREATIVE_COMMONS_BY 3.0	1308	GLB,GLTF2,USDZ,GLTF1	
aRtZgiMjPf9	some guys	Tiger McDaniel	CREATIVE_COMMONS_BY 3.0	40840	GLTF2,OBJ,FBX,USDZ,BLOCKS,GLB,GLTF1	
ff_yVyyO--w	Polygon Dance	Miguelangelo Rosario	CREATIVE_COMMONS_BY 3.0	85124	USDZ,GLTF2,GLTF1,GLB	
3YwJuv_nPUU	Jenny Wakeman	Anne Reel	CREATIVE_COMMONS_BY 3.0	2190	GLB,USDZ,GLTF2,GLTF1	people
3YWjvec8wZn	castle2	Federico Heller	CREATIVE_COMMONS_BY 3.0	39810	GLTF1,USDZ,FBX,GLB,GLTF2	architecture
3aKcaynjiYB	Step 3	Jay C	CREATIVE_COMMONS_BY 3.0	46	GLTF2,FBX,BLOCKS,OBJ,USDZ,GLTF1,GLB	
8s0oMocsYk7	109	Daisuke Takeoka	CREATIVE_COMMONS_BY 3.0	488	GLTF1,USDZ,GLB,GLTF2	
ewVY8H69qcS	Forest troll	Sintiago87 Naas	CREATIVE_COMMONS_BY 3.0	1260	GLTF2,GLB,USDZ,BLOCKS,GLTF1	animals
62EdPPEAaXZ	ppr	Mike Burns	CREATIVE_COMMONS_BY 3.0	823222	GLTF1,GLTF2,USDZ,GLB	
9BRFJusKonP	Test 01	Mal Chia (Maomaochia)	CREATIVE_COMMONS_BY 3.0	12328	GLB,USDZ,GLTF2,GLTF1	
edVUXZ3cXGk	Grass Tile 8	Raziq Brown	CREATIVE_COMMONS_BY 3.0	36	GLTF1,GLTF2,USDZ,FBX,GLB	
eoxNbQVlNGG	dovecry #FV2	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	91080	GLTF2,GLB,USDZ,GLTF1	objects
9brQOaD6Y_F	気球 Baloon -ORANGE-	itou hinako	CREATIVE_COMMONS_BY 3.0	14400	GLTF1,GLB,GLTF2	
2u_bi_T1Tmh	Gladiador	EDDYER ANDRES LOPEZ GIRALDO	CREATIVE_COMMONS_BY 3.0	8386	GLB,GLTF2,GLTF1	
66extAfGXEI	S.P.A.R.K V2	Vượng Nguyễn	CREATIVE_COMMONS_BY 3.0	582991	GLTF1,USDZ,GLTF2,GLB	curated
9JYFwZbPNnA	Flower	Katrina Tan Kit	CREATIVE_COMMONS_BY 3.0	1382	GLTF1,GLTF2,USDZ,GLB	nature
fI6OnEZckJG	Robot	Roman Miller	CREATIVE_COMMONS_BY 3.0	1180	GLTF2,GLTF1,OBJ,FBX,BLOCKS,USDZ,GLB	curated,people
2hRA0yTPVIA	petblo better zodiac disk	Ross B	CREATIVE_COMMONS_BY 3.0	2	GLTF2,GLB,USDZ,GLTF1	culture
3yYdi8r8liu	top rail 1	Megan Edwards	CREATIVE_COMMONS_BY 3.0	200	GLTF2,USDZ,GLB,GLTF1	
8sHLd4LeWJC	landscape	Cindy Qiao	CREATIVE_COMMONS_BY 3.0	4264	GLTF1,USDZ,GLB,GLTF2	
3yyeEJO64pG	ST11-Noa-Happy	Shed11 Sketches	CREATIVE_COMMONS_BY 3.0	6092	GLTF2,GLTF1,GLB,USDZ,FBX	
ewXCD0YXdVg	Silla M	Amirreza Keypour	CREATIVE_COMMONS_BY 3.0	102976	GLTF2,USDZ,GLB,GLTF1	
6aEGnY536kv	black metallic sphere	Jeremy Eyring	CREATIVE_COMMONS_BY 3.0	24672	USDZ,GLTF2,GLB,GLTF1	objects
6xDU5snpqgi	teste	Marcio Hanashiro	CREATIVE_COMMONS_BY 3.0	1240	USDZ,GLTF2,GLB,GLTF1	
9BsYBrmMetq	Miami Floor Plaque	Nathan Woodburn	CREATIVE_COMMONS_BY 3.0	256	GLB,USDZ,GLTF2,GLTF1	art
0yo7ItEs6az	back patido	Ryan C	CREATIVE_COMMONS_BY 3.0	962618	USDZ,GLTF2,GLTF1,GLB	architecture,lv20
7nZTqx805UH	SM - MI6	Scott Marshall	CREATIVE_COMMONS_BY 3.0	1275	GLTF2,USDZ,GLTF1,GLB	objects
4QUm5oRJLjB	Edgars Apermanis	Gatis Zvejnieks	CREATIVE_COMMONS_BY 3.0	92180	GLTF1,GLTF2,USDZ,GLB	
fP-oXl9dK9i	Oven	Spatial Stories	CREATIVE_COMMONS_BY 3.0	688	GLTF2,BLOCKS,USDZ,FBX,OBJ,GLB,GLTF1	
5vt3085xJxP	Guitar	Michael Ruddy	CREATIVE_COMMONS_BY 3.0	1784	GLTF2,OBJ,FBX,USDZ,BLOCKS,GLTF1,GLB	objects
dK2s6WISA8X	Y3 Art work	Edward Wong	CREATIVE_COMMONS_BY 3.0	103811	GLTF2,OBJ,FBX,BLOCKS,USDZ,GLB,GLTF1	
1Ow1eVfmQB0	Köhler Schichten	Christophe Merkle	CREATIVE_COMMONS_BY 3.0	950540	USDZ,GLB,GLTF2,GLTF1	
13p-0EwcbiQ	Anchor	Google	CREATIVE_COMMONS_BY 3.0	738	USDZ,GLB,GLTF2,GLTF1	curated,heavy,moor,naval,objects,ships
dRvfl797Wzt	Time Hotel January Terrain 03	Paul Michael	CREATIVE_COMMONS_BY 3.0	560088	USDZ,GLTF2,GLTF1,GLB	
azUxSnZZsLY	Wood bridge and environment	Google	CREATIVE_COMMONS_BY 3.0	3838	GLTF1,GLTF2,GLB,USDZ	bridge,curated,river,scenes,wood
b0jhyxv6HN9	Hot air balloon	Google	CREATIVE_COMMONS_BY 3.0	1768	GLTF1,USDZ,GLB,GLTF2	aircraft, basket,curated,flying, heat, suspension,transport
aDU5uVwmt7W	TFX 020 - R1	lovedoll	CREATIVE_COMMONS_BY 3.0	416	USDZ,GLTF2,GLB,GLTF1	art
55XiKJdfrdL	Stage	Michael Pretz	CREATIVE_COMMONS_BY 3.0	384	GLTF2,BLOCKS,USDZ,FBX,OBJ,GLB,GLTF1	
dISTS3RPsxD	sittin g men	Gareth Bunting	CREATIVE_COMMONS_BY 3.0	887540	GLTF1,GLTF2,USDZ,GLB	
dVnoXcp-W-q	stop	Gautam Chaure	CREATIVE_COMMONS_BY 3.0	27730	GLTF2,GLTF1,USDZ,BLOCKS,OBJ,FBX,GLB	
b2ok-AYSmEj	Socket for plug	Google	CREATIVE_COMMONS_BY 3.0	88	GLTF1,GLTF2,USDZ,GLB	connector,curated,electricity,objects,power
dW-lHeJui7h	Graph chart demo	Eugene Yew	CREATIVE_COMMONS_BY 3.0	684	GLTF2,BLOCKS,FBX,GLTF1,USDZ,GLB,OBJ	objects
58iJG-vPEra	Grass 3	Raziq Brown	CREATIVE_COMMONS_BY 3.0	602	FBX,USDZ,GLTF2,GLB,GLTF1	
4q-aN-WO2B-	FBXFBX up ch preprod 9 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	35918	GLTF2,USDZ,FBX,GLB,GLTF1	
5Bkqms5DJ1f	pipes 2 finished	Workshop apelab	CREATIVE_COMMONS_BY 3.0	6654	GLTF2,GLTF1,FBX,USDZ,OBJ,BLOCKS,GLB	
atSZyJ9r_sJ	HOBSpinner3	Fragmastre TV	CREATIVE_COMMONS_BY 3.0	3648	GLB,GLTF1,USDZ,GLTF2	objects
3SI4DCI01Qn	Tarea4	MARIA CALA SANCHEZ	CREATIVE_COMMONS_BY 3.0	8168	GLB,GLTF2,USDZ,GLTF1	animals
55jXaY0VIAX	totc tfx s24 69	nate insolitum	CREATIVE_COMMONS_BY 3.0	740	GLTF2,USDZ,GLB,GLTF1	
4U7CyyvH6zz	Hourglass	Louis DeScioli	CREATIVE_COMMONS_BY 3.0	2874	GLTF2,FBX,BLOCKS,OBJ,USDZ,GLTF1,GLB	curated,objects
0LG20-wzeT1	glTFglTF up st agave 04 P	Robert Mark	CREATIVE_COMMONS_BY 3.0	201	GLTF1,GLTF2,GLB,USDZ	
4htpQ9fs6LH	Rubbish bag	Aurelio Puerta Martín	CREATIVE_COMMONS_BY 3.0	228	GLTF2,GLTF1,FBX,OBJ,BLOCKS,USDZ,GLB	
f-CrEkCTtxp	Number 2	Richard Schut	CREATIVE_COMMONS_BY 3.0	562	GLTF2,USDZ,FBX,BLOCKS,GLB,OBJ,GLTF1	objects
7A18mxC9RmU	platform	King Game	CREATIVE_COMMONS_BY 3.0	24	GLTF2,FBX,USDZ,OBJ,BLOCKS,GLTF1,GLB	architecture
atKFVE7xWom	Soap dispenser	Google	CREATIVE_COMMONS_BY 3.0	1076	USDZ,GLB,GLTF2,GLTF1	clean,curated,lotion,objects,sink,soap
2w4qPBHoUl4	chamberdoor	Ryan C	CREATIVE_COMMONS_BY 3.0	1400	GLTF1,GLTF2,USDZ,GLB	art,lv22
bN4cGNInXhT	1 small brick pile	UNT New Media	CREATIVE_COMMONS_BY 3.0	36	GLTF2,USDZ,GLB,GLTF1	
agELhHNwdIp	Perfume	Robert Mark	CREATIVE_COMMONS_BY 3.0	978	GLTF2,GLTF1,USDZ,GLB	
3m8bSYp_sCT	Tunnel FX Complexity Test 04	lovedoll	CREATIVE_COMMONS_BY 3.0	720	GLTF1,GLTF2,USDZ,GLB	art
e-ZpEHdlUXo	my dude drawing	Andrew Zweifel	CREATIVE_COMMONS_BY 3.0	4396	GLTF2,GLTF1,BLOCKS,USDZ,GLB	animals
2UniJaHLw7T	Robot - Blocks for Oculus	JoSaCo FPV	CREATIVE_COMMONS_BY 3.0	1116	GLTF2,GLTF1,BLOCKS,USDZ,GLB	animals,blocks,curated
9ula4286qq1	Water tower	Google	CREATIVE_COMMONS_BY 3.0	3972	GLTF1,USDZ,GLTF2,GLB	curated,objects,structure
4MQZWmRa_b_	Target	Hassan Karaouni	CREATIVE_COMMONS_BY 3.0	1476	GLTF2,BLOCKS,USDZ,GLTF1,GLB	curated,objects
fjGoQ0GFMYJ	1 ground pipe thing	UNT New Media	CREATIVE_COMMONS_BY 3.0	956	GLTF1,USDZ,GLB,GLTF2	
arJdqW51n24	Cake	Google	CREATIVE_COMMONS_BY 3.0	252274	GLTF1,GLTF2,GLB	curated,dessert,food,sweets
